"Barcode","variable","value","Batch","Rep","gene","ploidy","class"
45031,"B.DE1.PCRc_fitness",0.142356659504245,"DE","fitness","other","Haploid","other"
45512,"B.DE1.PCRc_fitness",0.0344000320648474,"DE","fitness","other","NotSequenced","other"
45865,"B.DE1.PCRc_fitness",0.800830974731615,"DE","fitness","other","NotSequenced","other"
46200,"B.DE1.PCRc_fitness",0.280688542757506,"DE","fitness","other","NotSequenced","other"
46313,"B.DE1.PCRc_fitness",0.376255432211749,"DE","fitness","Diploid","Diploid","Diploid"
46938,"B.DE1.PCRc_fitness",0.26274546376838,"DE","fitness","other","NotSequenced","other"
47877,"B.DE1.PCRc_fitness",0.361782034320297,"DE","fitness","Diploid","Diploid","Diploid"
48822,"B.DE1.PCRc_fitness",0.453560860297203,"DE","fitness","other","NotSequenced","other"
48904,"B.DE1.PCRc_fitness",0.29093845070824,"DE","fitness","other","NotSequenced","other"
49174,"B.DE1.PCRc_fitness",-0.0973874741712093,"DE","fitness","other","Haploid","other"
50232,"B.DE1.PCRc_fitness",0.243979901554049,"DE","fitness","Diploid","Diploid","Diploid"
50286,"B.DE1.PCRc_fitness",0.285938509334578,"DE","fitness","other","Diploid","other"
50878,"B.DE1.PCRc_fitness",0.291003335878948,"DE","fitness","other","NotSequenced","other"
50880,"B.DE1.PCRc_fitness",0.274051226261368,"DE","fitness","other","NotSequenced","other"
51200,"B.DE1.PCRc_fitness",0.280212383191771,"DE","fitness","Diploid","Diploid","Diploid"
51455,"B.DE1.PCRc_fitness",0.26990070249226,"DE","fitness","other","NotSequenced","other"
52221,"B.DE1.PCRc_fitness",0.213613743337015,"DE","fitness","other","Diploid","other"
52560,"B.DE1.PCRc_fitness",0.369695417986903,"DE","fitness","other","NotSequenced","other"
53054,"B.DE1.PCRc_fitness",-0.237730708343082,"DE","fitness","other","NotSequenced","other"
53230,"B.DE1.PCRc_fitness",0.265559196632076,"DE","fitness","other","NotSequenced","other"
54461,"B.DE1.PCRc_fitness",-0.0124572307710489,"DE","fitness","other","Haploid","other"
55340,"B.DE1.PCRc_fitness",0.191798090796834,"DE","fitness","Diploid","Diploid","Diploid"
55577,"B.DE1.PCRc_fitness",0.349187289907638,"DE","fitness","other","NotSequenced","other"
55847,"B.DE1.PCRc_fitness",0.236740400986943,"DE","fitness","Diploid","Diploid","Diploid"
57117,"B.DE1.PCRc_fitness",1.23437793150765,"DE","fitness","IRA1","Haploid","PKA"
57408,"B.DE1.PCRc_fitness",0.195458288118478,"DE","fitness","Diploid","Diploid","Diploid"
58107,"B.DE1.PCRc_fitness",0.0131495979427259,"DE","fitness","other","Haploid","other"
58189,"B.DE1.PCRc_fitness",0.263140942790436,"DE","fitness","Diploid","Diploid","Diploid"
58400,"B.DE1.PCRc_fitness",0.252943711941677,"DE","fitness","other","Diploid","other"
59345,"B.DE1.PCRc_fitness",0.282019563114623,"DE","fitness","other","NotSequenced","other"
59822,"B.DE1.PCRc_fitness",0.305310666157993,"DE","fitness","other","NotSequenced","other"
59999,"B.DE1.PCRc_fitness",0.358433081198148,"DE","fitness","other","NotSequenced","other"
60333,"B.DE1.PCRc_fitness",-0.0152316945954984,"DE","fitness","other","NotSequenced","other"
60549,"B.DE1.PCRc_fitness",-0.0394902316030361,"DE","fitness","other","Haploid","other"
60700,"B.DE1.PCRc_fitness",0.737547554674325,"DE","fitness","other","Haploid","other"
60959,"B.DE1.PCRc_fitness",0.302363631000857,"DE","fitness","other","NotSequenced","other"
60973,"B.DE1.PCRc_fitness",0.213635125364351,"DE","fitness","Diploid","Diploid","Diploid"
61570,"B.DE1.PCRc_fitness",0.272794079526619,"DE","fitness","other","NotSequenced","other"
62344,"B.DE1.PCRc_fitness",0.279378702443195,"DE","fitness","other","NotSequenced","other"
62701,"B.DE1.PCRc_fitness",0.277000045061587,"DE","fitness","other","Diploid","other"
63215,"B.DE1.PCRc_fitness",0.773465016944116,"DE","fitness","GPB2","Haploid","PKA"
63382,"B.DE1.PCRc_fitness",0.394304302467025,"DE","fitness","other","NotSequenced","other"
64115,"B.DE1.PCRc_fitness",0.349194519248044,"DE","fitness","other","NotSequenced","other"
64731,"B.DE1.PCRc_fitness",0.110748981341186,"DE","fitness","other","Haploid","other"
65196,"B.DE1.PCRc_fitness",0.339297951222303,"DE","fitness","other","Diploid","other"
65266,"B.DE1.PCRc_fitness",0.302865130749509,"DE","fitness","other","NotSequenced","other"
65692,"B.DE1.PCRc_fitness",0.328807444443796,"DE","fitness","Diploid","Diploid","Diploid"
65819,"B.DE1.PCRc_fitness",0.718427582205008,"DE","fitness","IRA1","Haploid","PKA"
66652,"B.DE1.PCRc_fitness",-0.3185251128971,"DE","fitness","other","NotSequenced","other"
67711,"B.DE1.PCRc_fitness",0.3045939020707,"DE","fitness","other","NotSequenced","other"
68197,"B.DE1.PCRc_fitness",0.0123110234701054,"DE","fitness","other","Diploid","other"
69575,"B.DE1.PCRc_fitness",0.293521572051284,"DE","fitness","Diploid","Diploid","Diploid"
69928,"B.DE1.PCRc_fitness",0.0688010984137701,"DE","fitness","other","NotSequenced","other"
70033,"B.DE1.PCRc_fitness",0.100363015543206,"DE","fitness","other","Haploid","other"
70408,"B.DE1.PCRc_fitness",-0.184128110080004,"DE","fitness","other","Haploid","other"
70433,"B.DE1.PCRc_fitness",0.90362699986662,"DE","fitness","PDE2","Haploid","PKA"
70812,"B.DE1.PCRc_fitness",0.292222822103993,"DE","fitness","other","Diploid","other"
70982,"B.DE1.PCRc_fitness",0.340258590373965,"DE","fitness","other","Diploid","other"
71109,"B.DE1.PCRc_fitness",0.518173705680322,"DE","fitness","other","NotSequenced","other"
71696,"B.DE1.PCRc_fitness",0.19768354501962,"DE","fitness","other","Diploid","other"
71751,"B.DE1.PCRc_fitness",0.419457166083868,"DE","fitness","other","Diploid","other"
71926,"B.DE1.PCRc_fitness",-0.00496027765458518,"DE","fitness","other","NotSequenced","neutral spikein"
72008,"B.DE1.PCRc_fitness",-0.0935109772487435,"DE","fitness","other","NotSequenced","other"
72395,"B.DE1.PCRc_fitness",0.0752727378100433,"DE","fitness","other","NotSequenced","other"
72591,"B.DE1.PCRc_fitness",0.733078231071336,"DE","fitness","Diploid","Diploid","Diploid"
72939,"B.DE1.PCRc_fitness",0.0625826574043016,"DE","fitness","other","NotSequenced","neutral spikein"
73802,"B.DE1.PCRc_fitness",0.0279393790072699,"DE","fitness","other","NotSequenced","neutral spikein"
73881,"B.DE1.PCRc_fitness",0.364349691398492,"DE","fitness","other","Diploid","other"
74033,"B.DE1.PCRc_fitness",0.305745685196936,"DE","fitness","other","Diploid","other"
74280,"B.DE1.PCRc_fitness",-0.120714731055609,"DE","fitness","other","Haploid","other"
75144,"B.DE1.PCRc_fitness",0.290300993896988,"DE","fitness","other","Diploid","other"
75669,"B.DE1.PCRc_fitness",0.574633586892125,"DE","fitness","GPB1","Haploid","PKA"
75841,"B.DE1.PCRc_fitness",0.248899936784809,"DE","fitness","other","Diploid","other"
76616,"B.DE1.PCRc_fitness",0.2139781341439,"DE","fitness","Diploid","Diploid","Diploid"
77609,"B.DE1.PCRc_fitness",0.0755726116274777,"DE","fitness","other","NotSequenced","other"
77824,"B.DE1.PCRc_fitness",0.326893954065445,"DE","fitness","other","NotSequenced","other"
78232,"B.DE1.PCRc_fitness",0.158729329083423,"DE","fitness","other","NotSequenced","other"
78573,"B.DE1.PCRc_fitness",0.305706486163841,"DE","fitness","other","NotSequenced","other"
79953,"B.DE1.PCRc_fitness",0.00570724158660063,"DE","fitness","other","Haploid","other"
81798,"B.DE1.PCRc_fitness",0.333702337229021,"DE","fitness","other","NotSequenced","other"
82806,"B.DE1.PCRc_fitness",0.300196793553087,"DE","fitness","other","Diploid","other"
83255,"B.DE1.PCRc_fitness",0.244486863627245,"DE","fitness","other","NotSequenced","other"
83504,"B.DE1.PCRc_fitness",0.303665871630383,"DE","fitness","other","NotSequenced","other"
83967,"B.DE1.PCRc_fitness",0.255074761148235,"DE","fitness","Diploid","Diploid","Diploid"
84597,"B.DE1.PCRc_fitness",0.225179368664136,"DE","fitness","Diploid","Diploid","Diploid"
84997,"B.DE1.PCRc_fitness",0.00917602158285469,"DE","fitness","other","NotSequenced","other"
85751,"B.DE1.PCRc_fitness",0.283321154698784,"DE","fitness","Diploid","Diploid","Diploid"
87689,"B.DE1.PCRc_fitness",0.197558037420259,"DE","fitness","other","NotSequenced","other"
88494,"B.DE1.PCRc_fitness",-0.0213847279707631,"DE","fitness","other","Haploid","other"
88706,"B.DE1.PCRc_fitness",0.301159521334551,"DE","fitness","other","NotSequenced","other"
89848,"B.DE1.PCRc_fitness",0.188124553531839,"DE","fitness","Diploid","Diploid","Diploid"
90003,"B.DE1.PCRc_fitness",0.284843188560284,"DE","fitness","other","Diploid","other"
91807,"B.DE1.PCRc_fitness",0.273894014662698,"DE","fitness","other","NotSequenced","other"
94393,"B.DE1.PCRc_fitness",0.151740351427422,"DE","fitness","other","NotSequenced","other"
99005,"B.DE1.PCRc_fitness",0.021028512876283,"DE","fitness","other","NotSequenced","other"
99035,"B.DE1.PCRc_fitness",0.320116420973605,"DE","fitness","Diploid","Diploid","Diploid"
100501,"B.DE1.PCRc_fitness",0.271827048411781,"DE","fitness","other","NotSequenced","other"
100895,"B.DE1.PCRc_fitness",0.221970586572421,"DE","fitness","other","Diploid","other"
101051,"B.DE1.PCRc_fitness",0.299294391075621,"DE","fitness","Diploid","Diploid","Diploid"
101506,"B.DE1.PCRc_fitness",0.357892699027192,"DE","fitness","Diploid","Diploid","Diploid"
104216,"B.DE1.PCRc_fitness",0.093855851185638,"DE","fitness","other","NotSequenced","other"
104261,"B.DE1.PCRc_fitness",0.331791949448782,"DE","fitness","other","NotSequenced","other"
104349,"B.DE1.PCRc_fitness",-0.0438256314339389,"DE","fitness","other","Haploid","other"
105497,"B.DE1.PCRc_fitness",-0.071780704993345,"DE","fitness","other","NotSequenced","other"
107286,"B.DE1.PCRc_fitness",0.0793941189253973,"DE","fitness","other","Haploid","other"
107751,"B.DE1.PCRc_fitness",-0.128407563564616,"DE","fitness","other","NotSequenced","other"
107859,"B.DE1.PCRc_fitness",0.282495431290305,"DE","fitness","other","NotSequenced","other"
107971,"B.DE1.PCRc_fitness",-0.0238680300014398,"DE","fitness","other","Haploid","other"
109476,"B.DE1.PCRc_fitness",0.0398322212064306,"DE","fitness","other","NotSequenced","neutral spikein"
110443,"B.DE1.PCRc_fitness",0.282578533262408,"DE","fitness","other","Diploid","other"
111905,"B.DE1.PCRc_fitness",0.345881486699628,"DE","fitness","Diploid","Diploid","Diploid"
112239,"B.DE1.PCRc_fitness",0.364923143342195,"DE","fitness","other","NotSequenced","other"
112427,"B.DE1.PCRc_fitness",0.133342228655734,"DE","fitness","other","NotSequenced","other"
113468,"B.DE1.PCRc_fitness",0.317065620147821,"DE","fitness","Diploid","Diploid","Diploid"
113483,"B.DE1.PCRc_fitness",-0.0663498159992804,"DE","fitness","other","NotSequenced","neutral spikein"
113978,"B.DE1.PCRc_fitness",0.316399375207878,"DE","fitness","other","Diploid","other"
114628,"B.DE1.PCRc_fitness",0.0575835632774711,"DE","fitness","other","Diploid","other"
115150,"B.DE1.PCRc_fitness",0.273013619080958,"DE","fitness","other","Diploid","other"
116916,"B.DE1.PCRc_fitness",0.311175250104007,"DE","fitness","other","NotSequenced","other"
117630,"B.DE1.PCRc_fitness",0.0552621466526118,"DE","fitness","other","NotSequenced","other"
117631,"B.DE1.PCRc_fitness",0.302361168717733,"DE","fitness","other","Diploid","other"
118509,"B.DE1.PCRc_fitness",0.27349805995568,"DE","fitness","other","NotSequenced","other"
118921,"B.DE1.PCRc_fitness",0.267414070048462,"DE","fitness","other","Diploid","other"
119403,"B.DE1.PCRc_fitness",-0.106612656568565,"DE","fitness","other","Haploid","other"
120600,"B.DE1.PCRc_fitness",0.125336803006565,"DE","fitness","other","Haploid","neutral spikein"
120939,"B.DE1.PCRc_fitness",0.218659534264922,"DE","fitness","other","NotSequenced","other"
121650,"B.DE1.PCRc_fitness",0.186256533849332,"DE","fitness","other","NotSequenced","other"
121806,"B.DE1.PCRc_fitness",0.823348915826622,"DE","fitness","GPB2","Haploid","PKA"
121915,"B.DE1.PCRc_fitness",0.143806048481649,"DE","fitness","other","Diploid","other"
122137,"B.DE1.PCRc_fitness",0.302478819391945,"DE","fitness","other","Diploid","other"
122302,"B.DE1.PCRc_fitness",0.0200161847760851,"DE","fitness","other","NotSequenced","other"
124210,"B.DE1.PCRc_fitness",0.244210454727503,"DE","fitness","other","NotSequenced","other"
128188,"B.DE1.PCRc_fitness",0.388838338971868,"DE","fitness","other","NotSequenced","other"
129569,"B.DE1.PCRc_fitness",0.127243038410344,"DE","fitness","other","Diploid","other"
132735,"B.DE1.PCRc_fitness",0.237812309296607,"DE","fitness","other","Diploid","other"
132805,"B.DE1.PCRc_fitness",0.104647608860697,"DE","fitness","other","Haploid","other"
134852,"B.DE1.PCRc_fitness",-0.081240558138953,"DE","fitness","other","NotSequenced","neutral spikein"
134867,"B.DE1.PCRc_fitness",0.1551056402265,"DE","fitness","other","NotSequenced","other"
134904,"B.DE1.PCRc_fitness",0.311410754047633,"DE","fitness","other","Diploid","other"
135117,"B.DE1.PCRc_fitness",0.361667572979489,"DE","fitness","other","NotSequenced","other"
135215,"B.DE1.PCRc_fitness",0.334965483132666,"DE","fitness","other","NotSequenced","other"
142054,"B.DE1.PCRc_fitness",-0.0785054623767616,"DE","fitness","other","Haploid","other"
142144,"B.DE1.PCRc_fitness",0.340414231608448,"DE","fitness","other","Diploid","other"
142859,"B.DE1.PCRc_fitness",0.295855997608892,"DE","fitness","other","Diploid","other"
143026,"B.DE1.PCRc_fitness",0.122892128603234,"DE","fitness","other","NotSequenced","other"
143344,"B.DE1.PCRc_fitness",-0.0530010740679616,"DE","fitness","other","NotSequenced","other"
144535,"B.DE1.PCRc_fitness",0.209456428371769,"DE","fitness","Diploid","Diploid","Diploid"
144969,"B.DE1.PCRc_fitness",0.218769839759328,"DE","fitness","other","NotSequenced","other"
145113,"B.DE1.PCRc_fitness",0.234214369969942,"DE","fitness","Diploid","Diploid","Diploid"
147119,"B.DE1.PCRc_fitness",0.22435977801088,"DE","fitness","other","Diploid","other"
148821,"B.DE1.PCRc_fitness",0.381694879869353,"DE","fitness","Diploid","Diploid","Diploid"
149824,"B.DE1.PCRc_fitness",0.249241184358537,"DE","fitness","Diploid","Diploid","Diploid"
151158,"B.DE1.PCRc_fitness",0.706296778502671,"DE","fitness","other","NotSequenced","other"
151541,"B.DE1.PCRc_fitness",-0.0514959380165001,"DE","fitness","other","NotSequenced","other"
152081,"B.DE1.PCRc_fitness",0.410796398589536,"DE","fitness","other","NotSequenced","other"
152501,"B.DE1.PCRc_fitness",0.302100374620805,"DE","fitness","other","NotSequenced","other"
153016,"B.DE1.PCRc_fitness",1.24529327923536,"DE","fitness","other","NotSequenced","other"
154660,"B.DE1.PCRc_fitness",0.2662467023298,"DE","fitness","Diploid","Diploid","Diploid"
159038,"B.DE1.PCRc_fitness",0.236414515844863,"DE","fitness","other","Diploid","other"
159633,"B.DE1.PCRc_fitness",0.21509799103339,"DE","fitness","other","Diploid","other"
161840,"B.DE1.PCRc_fitness",0.217941238973954,"DE","fitness","other","Diploid","other"
163510,"B.DE1.PCRc_fitness",0.245246463092246,"DE","fitness","other","NotSequenced","other"
164130,"B.DE1.PCRc_fitness",0.273532801316842,"DE","fitness","other","Diploid","other"
164627,"B.DE1.PCRc_fitness",-0.110091460634464,"DE","fitness","other","Haploid","other"
170554,"B.DE1.PCRc_fitness",0.26838358983904,"DE","fitness","other","Diploid","other"
170814,"B.DE1.PCRc_fitness",0.366128054395181,"DE","fitness","other","Diploid","other"
171083,"B.DE1.PCRc_fitness",-0.144186259038117,"DE","fitness","other","Haploid","other"
175091,"B.DE1.PCRc_fitness",0.27917207100432,"DE","fitness","other","NotSequenced","other"
176764,"B.DE1.PCRc_fitness",0.228452578828595,"DE","fitness","other","NotSequenced","other"
178096,"B.DE1.PCRc_fitness",0.335466160595274,"DE","fitness","other","Diploid","other"
179100,"B.DE1.PCRc_fitness",0.812231746679449,"DE","fitness","PDE2","Haploid","PKA"
179213,"B.DE1.PCRc_fitness",0.139755222214289,"DE","fitness","Diploid","Diploid","Diploid"
180905,"B.DE1.PCRc_fitness",0.373266886072432,"DE","fitness","other","Diploid","other"
183570,"B.DE1.PCRc_fitness",-0.189791246053963,"DE","fitness","other","NotSequenced","other"
187133,"B.DE1.PCRc_fitness",0.77945604268415,"DE","fitness","other","NotSequenced","other"
187691,"B.DE1.PCRc_fitness",0.302073135482572,"DE","fitness","Diploid","Diploid","Diploid"
189102,"B.DE1.PCRc_fitness",0.342425567693344,"DE","fitness","Diploid","Diploid","Diploid"
191298,"B.DE1.PCRc_fitness",-0.0875123969335458,"DE","fitness","other","NotSequenced","other"
192852,"B.DE1.PCRc_fitness",-0.102826752488707,"DE","fitness","other","NotSequenced","other"
193269,"B.DE1.PCRc_fitness",0.158109686390872,"DE","fitness","other","NotSequenced","other"
194622,"B.DE1.PCRc_fitness",0.262224383630127,"DE","fitness","other","NotSequenced","other"
195473,"B.DE1.PCRc_fitness",-0.0880187762224454,"DE","fitness","other","Haploid","other"
195887,"B.DE1.PCRc_fitness",0.134846532920247,"DE","fitness","other","NotSequenced","other"
197765,"B.DE1.PCRc_fitness",0.288555498498165,"DE","fitness","other","Diploid","other"
198950,"B.DE1.PCRc_fitness",0.344999607119487,"DE","fitness","other","Diploid","other"
200512,"B.DE1.PCRc_fitness",0.404002098842422,"DE","fitness","Diploid","Diploid","Diploid"
201777,"B.DE1.PCRc_fitness",0.340410656675165,"DE","fitness","other","Diploid","other"
201919,"B.DE1.PCRc_fitness",0.0957762049584074,"DE","fitness","other","NotSequenced","other"
202468,"B.DE1.PCRc_fitness",0.194283843340973,"DE","fitness","Diploid","Diploid","Diploid"
205157,"B.DE1.PCRc_fitness",0.0014989807227499,"DE","fitness","other","NotSequenced","other"
206713,"B.DE1.PCRc_fitness",0.345201419579848,"DE","fitness","other","NotSequenced","other"
207058,"B.DE1.PCRc_fitness",0.203637974252422,"DE","fitness","other","NotSequenced","other"
208465,"B.DE1.PCRc_fitness",0.100050654451246,"DE","fitness","other","Haploid","other"
210734,"B.DE1.PCRc_fitness",0.273012130539381,"DE","fitness","other","Diploid","other"
211106,"B.DE1.PCRc_fitness",0.304895847111673,"DE","fitness","other","Diploid","other"
214211,"B.DE1.PCRc_fitness",0.278016992628336,"DE","fitness","Diploid","Diploid","Diploid"
215309,"B.DE1.PCRc_fitness",0.191275830737484,"DE","fitness","other","NotSequenced","other"
215325,"B.DE1.PCRc_fitness",0.310300966169951,"DE","fitness","Diploid","Diploid","Diploid"
217798,"B.DE1.PCRc_fitness",0.318398887739904,"DE","fitness","GPB1","Haploid","PKA"
225065,"B.DE1.PCRc_fitness",0.266775557105259,"DE","fitness","Diploid","Diploid","Diploid"
225103,"B.DE1.PCRc_fitness",-0.0226598547539849,"DE","fitness","other","NotSequenced","other"
225923,"B.DE1.PCRc_fitness",0.147213046977778,"DE","fitness","other","NotSequenced","other"
229920,"B.DE1.PCRc_fitness",0.859835983957806,"DE","fitness","CYR1","Haploid","PKA"
230962,"B.DE1.PCRc_fitness",0.0699660729863876,"DE","fitness","other","Haploid","other"
232264,"B.DE1.PCRc_fitness",0.358346086149384,"DE","fitness","Diploid","Diploid","Diploid"
233954,"B.DE1.PCRc_fitness",-0.258784117540915,"DE","fitness","other","NotSequenced","other"
237576,"B.DE1.PCRc_fitness",0.245340722909116,"DE","fitness","Diploid","Diploid","Diploid"
238413,"B.DE1.PCRc_fitness",0.104020493424533,"DE","fitness","other","Haploid","other"
239769,"B.DE1.PCRc_fitness",0.265437553840117,"DE","fitness","other","NotSequenced","other"
241857,"B.DE1.PCRc_fitness",-0.0215859505211267,"DE","fitness","other","NotSequenced","other"
244443,"B.DE1.PCRc_fitness",0.307778822997493,"DE","fitness","Diploid","Diploid","Diploid"
246829,"B.DE1.PCRc_fitness",0.890292965053104,"DE","fitness","other","NotSequenced","other"
247616,"B.DE1.PCRc_fitness",-0.043075544714223,"DE","fitness","other","NotSequenced","other"
251379,"B.DE1.PCRc_fitness",0.32396585654275,"DE","fitness","other","NotSequenced","other"
254044,"B.DE1.PCRc_fitness",0.0417911739061116,"DE","fitness","other","Haploid","other"
255385,"B.DE1.PCRc_fitness",1.33230465622499,"DE","fitness","other","NotSequenced","other"
258539,"B.DE1.PCRc_fitness",0.289079295459564,"DE","fitness","other","Diploid","other"
