BarcodeID,CellBatch1_fitness,24h_fitness,48h_fitness,72h_fitness,96h_fitness,120h_fitness,168h_fitness,4gen_fitness,6gen_fitness,8gen_fitness,8gen_2_fitness,9gen_fitness,CellBatch1_err,24h_err,48h_err,72h_err,96h_err,120h_err,168h_err,4gen_err,6gen_err,8gen_err,8gen_2_err,9gen_err,Global EC Fitness,Global EC Error,CloneID,Ploidy,Class,Mutated Gene,Mutation Type,Batch,Fermentation_Dependent_Component,Respiration_Dependent_Component,Stationary_Dependent_Rate,Cluster (Figure S6BC), 
3815,0.043467307,0.024351501,0.145436,0.225173333,0.011208357,0.099653007,-0.049982165,0.093165203,0.047848388,0.038640306,-0.05316104,-0.01989972,0.062327736,0.130223463,0.171935,0.133292802,0.172410839,0.108594391,0.129491823,0.079260194,0.071776578,0.076089383,0.08458569,0.079303703,0.025429812,0.040698324,131017-2-F5,Haploid,neutral_haploids,NA,NA,NA,-0.186087225,0.141265249,-0.002491876,NA,
3831,-0.07613262,0.09992405,-0.105601,0.175093581,0.137029789,0.239354466,-0.034209083,0.011472119,0.025724008,0.075875424,-0.021244496,0.03061114,0.09060982,0.149470989,0.293773,0.195153956,0.246044199,0.13149188,0.189694,0.116330375,0.108428115,0.102807292,0.124579827,0.112243394,-0.016026291,0.058477184,131016-4-F4,Haploid,neutral_haploids,NA,NA,NA,0.036692042,-0.239779225,-0.002033857,NA,
3920,0.217709183,0.329074718,0.232809,0.207030786,0.41427625,0.427456099,0.245871313,0.179849512,0.071168168,0.09513681,0.265794769,0.271589343,0.053639666,0.117016227,0.145925,0.117565466,0.119177766,0.090894294,0.102797003,0.065627389,0.055400045,0.063945494,0.063938149,0.056541126,0.197900817,0.033639538,131010-2-E4,Diploid,pure_diploids,Other,Other,old,0.180347199,-0.112310005,-0.000226279,NA,
4164,0.161065297,0.287576907,0.402921,0.459061722,0.554673815,0.413200942,0.482879162,0.224645868,0.191687556,0.306583323,0.34434708,0.417295695,0.064317323,0.122972048,0.172214,0.13348847,0.144270546,0.099122202,0.115910761,0.077425457,0.062791068,0.068058565,0.072187117,0.06149226,0.270459035,0.038256962,131209-1-H10,Diploid,pure_diploids,NA,NA,NA,0.343570226,0.134568109,-7.16E-05,NA,
4185,0.011875478,0.136543523,0.0579718,0.066106224,0.033313042,0.088174502,0.159437448,-0.039101731,0.089958479,-0.037125167,-0.006237216,0.102783521,0.092559769,0.151255468,0.276425,0.209112631,0.246681621,0.143281811,0.16537032,0.125233975,0.105652401,0.112683971,0.125694648,0.111542953,-0.004317435,0.060649625,131202-2-F10,Haploid,neutral_haploids,NA,NA,NA,0.085357954,-0.091667011,0.00115468,NA,
4317,0.072509419,0.458342499,0.380942091,0.173152045,0.393873114,0.331488288,0.317688051,0.174114572,0.215544937,0.336735127,0.395050897,0.489164585,0.129788643,0.148570292,0.23289882,0.27064568,0.226584961,0.168960138,0.188813989,0.143160242,0.107652507,0.101016621,0.125799539,0.099795842,0.289930438,0.064686405,131122-2-C1,Diploid,pure_diploids,NA,NA,NA,0.522807175,-0.090300476,0.000553602,NA,
4337,0.276552698,0.319665894,0.216613,0.46524343,0.450427104,0.575856073,0.485577552,0.098287977,0.148149285,0.157636969,0.432922624,0.335697194,0.076713927,0.127150165,0.263156,0.15783076,0.151756332,0.103505159,0.123778947,0.091771198,0.0767676,0.080912971,0.07934424,0.071577757,0.288265858,0.044903579,130712-1-A12,Diploid,pure_diploids,NA,NA,NA,0.420751386,-0.120228376,0.000267749,NA,
4356,-0.119362888,-0.093030442,-0.121727,-0.056187719,-0.10584424,-0.123066325,-0.193767522,0.161759633,0.161797844,0.08846964,0.159016453,0.063151873,0.067120315,0.133967776,0.178247,0.131207558,0.157189447,0.124934155,0.155623465,0.085450358,0.072606657,0.080077169,0.085507072,0.087582822,0.009556797,0.042789635,E2-88-8-H12,Haploid,neutral_haploids,NA,NA,NA,-0.139944815,-0.033479318,-0.001388749,NA,
4370,0.150981507,0.337087849,0.2152141,0.404826909,0.460440729,0.364117547,0.247217912,0.135481947,0.082123439,0.206179257,0.220964018,0.331115049,0.050066868,0.116949671,0.114183129,0.101360584,0.108291481,0.089988228,0.109015052,0.064079379,0.051178283,0.06059502,0.062919822,0.054993952,0.188596768,0.031613661,E2-88-2-G10,Diploid,pure_diploids,NA,NA,NA,0.337467655,-0.14218604,-0.001879077,NA,
4403,0.013453802,-0.035916792,0.0567503,0.257279283,0.137842399,-0.131636113,-0.109867001,0.120491847,0.033645073,-0.016007097,-0.035389169,-0.023776529,0.073785265,0.136985516,0.215189,0.157585791,0.196686485,0.124695757,0.145432489,0.090856556,0.089671901,0.089338122,0.097230023,0.095211861,-0.004703313,0.047872287,131015-1-H2,Haploid,neutral_haploids,NA,NA,NA,-0.247582461,0.108111608,-0.003847945,NA,
4418,0.284992717,0.331484892,0.526569024,0.500253832,0.499987471,0.514473759,0.272546617,0.094060524,0.151104717,0.243331542,0.247460318,0.352647772,0.060275664,0.120582564,0.129361775,0.122983278,0.117813429,0.093119144,0.111451327,0.076776368,0.059547777,0.066021653,0.068228299,0.060807437,0.280905885,0.035823299,131016-2-F4,Diploid,pure_diploids,Other,Other,old,0.40083497,0.227598154,-0.002476608,NA,
4430,0.194675862,0.325960079,0.553376937,0.60134723,0.460587022,0.398911341,0.320001493,0.116019047,0.124148282,0.104884192,0.299362971,0.379345904,0.069457331,0.126067831,0.162725792,0.150863907,0.147690822,0.109306649,0.13133637,0.090202912,0.07559346,0.078790059,0.086507359,0.068553694,0.218892398,0.043042694,131206-1-F5,Diploid,pure_diploids,NA,NA,NA,0.387806117,0.265319669,-0.002692571,NA,
4506,0.197349185,0.28207472,0.311439,0.354644441,0.526135508,0.541974922,0.045279862,0.076599682,0.213923669,0.266948724,0.273867149,0.355637955,0.087980092,0.137293777,0.283804,0.284292042,0.180365993,0.121679948,0.171336179,0.11780068,0.091503306,0.086380404,0.098402239,0.085324276,0.246561407,0.051373335,131005-1-C12,Diploid,pure_diploids,NA,NA,NA,0.398950479,0.034258327,-0.005221967,NA,
4602,0.345101119,0.363066338,0.260471,0.434222048,0.49626359,0.526687414,0.547069261,0.132096363,0.169981394,0.193092596,0.248338529,0.274843618,0.066136704,0.122670603,0.197018,0.132984693,0.158120666,0.097820826,0.109457217,0.084490504,0.067573384,0.072245362,0.073722176,0.065671229,0.267148497,0.0398419,131202-1-B8,Diploid,pure_diploids,NA,NA,NA,0.220499566,-0.119694561,0.00106411,NA,
4651,-0.00474084,-0.013354611,-0.118511,0.183507931,0.106601564,-0.045631704,-0.15100116,-0.025695719,0.019287814,0.029508958,0.037394082,-0.020172832,0.073923001,0.140004291,0.267865,0.201935638,0.208031557,0.129606292,0.15412312,0.098053423,0.086018084,0.090496366,0.102649772,0.100581417,0.01119197,0.049150719,131017-4-H9,Haploid,neutral_haploids,NA,NA,NA,0.042208833,-0.122682454,-0.003465783,NA,
4686,0.177399939,0.314032959,0.273816,0.249581297,0.491029189,0.39457654,-0.012382703,0.170461542,0.104709067,0.209691598,0.245068953,0.305060742,0.06780861,0.124967424,0.185455,0.172816725,0.139727134,0.10769271,0.143897519,0.08323493,0.070607865,0.072299989,0.076011279,0.068019085,0.211270359,0.040457547,131017-4-C1,Diploid,pure_diploids,NA,NA,NA,0.253025444,-0.046919785,-0.004038817,NA,
4691,0.240385584,0.358745767,0.218695506,0.250138029,0.54095296,0.439185922,0.349140623,0.10049712,0.173357653,0.190493613,0.301789762,0.300330863,0.059747507,0.119199425,0.13818319,0.137698239,0.138860552,0.091498196,0.105574124,0.077292747,0.061930548,0.067282265,0.068607812,0.059620577,0.241545155,0.036134982,131017-2-E5,Diploid,pure_diploids,Other,Other,old,0.312266107,-0.163391972,-4.00E-05,NA,
4791,0.33014532,0.340628105,0.747764298,1.203179148,1.126194105,1.276055252,1.051400065,0.306443319,0.372687066,0.482638838,0.494387184,0.645461828,0.041736571,0.112847599,0.069174247,0.061235594,0.069587563,0.072451113,0.076613661,0.053824339,0.040198045,0.054241948,0.053591791,0.04646155,0.463575097,0.026072115,E2-88-5-E7,Diploid,high_fitness_diploids,Other,Other,old,0.516479116,0.474992225,-0.00116131,4,
4809,-0.003337731,0.057066781,0.358777966,0.605664342,0.924238639,0.215611091,-0.109770123,0.082562017,0.124815725,0.11926294,0.13422858,0.141127881,0.065531467,0.126323015,0.124918845,0.107877944,0.0955566,0.105318197,0.129090309,0.082773505,0.068997637,0.076186765,0.083175799,0.073534048,0.10128071,0.040364131,130719-1-G10,Haploid,adaptive_haploids,Other,Other,new,0.077760676,0.351996383,-0.009502582,6,
4949,0.658905271,0.740222651,1.170808115,1.329497497,1.283377282,1.179401666,0.797329977,0.752123296,0.939461731,0.96290661,1.030258009,1.151053329,0.031882649,0.110695556,0.048165331,0.051118997,0.066962277,0.071490542,0.074256547,0.042018974,0.031893908,0.049100219,0.047024106,0.041672105,0.884465222,0.020934241,130822-2-G9,Haploid,adaptive_haploids,IRA1,Missense,old,0.551453782,0.502349707,-0.005395119,4,
5036,0.065519493,-0.03457693,0.426837,0.417581152,0.528385476,0.92270826,0.694895813,0.095036849,0.167656435,0.169147971,0.133157296,0.209108698,0.080579192,0.13909581,0.163014,0.117932061,0.114921489,0.082776281,0.099933373,0.083767826,0.072454132,0.076522749,0.090561967,0.072094197,0.147157179,0.045438331,131016-4-E5,Haploid,adaptive_haploids,NA,NA,NA,0.137510729,0.538316251,0.002868418,5,
5038,0.055963884,0.091097887,-0.023958299,-0.048955536,-0.02826941,0.085512388,-0.052258832,0.096047011,0.054246302,-0.049263224,0.048561265,0.086117438,0.083660962,0.139493548,0.182098086,0.177885752,0.245179406,0.137021815,0.162606562,0.10604918,0.097277856,0.099972826,0.106347766,0.10025895,0.018362176,0.052594854,131016-5-H11,Haploid,neutral_haploids,NA,NA,NA,-0.083356861,-0.134232218,-5.26E-05,NA,
5248,0.188739815,0.262910703,0.35618,0.635089005,0.568582094,0.480397639,0.286040608,0.257213269,0.166133291,0.217594061,0.32718752,0.433048858,0.111910223,0.152678604,0.424268,0.285596572,0.222515186,0.146419026,0.181577929,0.171358804,0.116822384,0.108060291,0.118381092,0.100721295,0.243527504,0.064229662,131016-4-D8,Diploid,pure_diploids,NA,NA,NA,0.350175818,0.10881418,-0.003772062,NA,
5295,0.221265887,0.372969423,0.316165157,0.372949128,0.325406763,0.523121195,0.338228959,0.211668579,0.24008141,0.230882036,0.313088403,0.360027443,0.070629778,0.126442565,0.159589717,0.144945906,0.148485968,0.102150765,0.120208332,0.087682564,0.070854839,0.073587981,0.077352342,0.068081127,0.256511032,0.041116516,131101-1-D3,Diploid,pure_diploids,NA,NA,NA,0.208533431,-0.066271644,-0.000208726,NA,
5312,0.188803032,0.340481506,0.313557474,0.400931833,0.465445211,0.434345384,0.252298335,0.132460554,0.120092196,0.180039661,0.273036281,0.336670577,0.045035196,0.114919325,0.092131325,0.087715215,0.092013343,0.081691054,0.092324115,0.058502494,0.046130534,0.057289283,0.057930401,0.050421848,0.219397311,0.028706103,E2-88-9-D10,Diploid,pure_diploids,NA,NA,NA,0.333151642,-0.03141137,-0.001711159,NA,
5349,0.044655319,-0.009462002,0.123722017,0.049131489,0.139098,0.049753318,-0.158085514,-0.133077885,-0.059748231,-0.122892997,0.047238597,-0.146693903,0.080881976,0.143806043,0.200025659,0.212546004,0.358568,0.141352002,0.184097292,0.104850125,0.10277932,0.10591065,0.114436109,0.11145077,0.007483624,0.053966157,E2-88-5-F6,Haploid,neutral_haploids,NA,NA,NA,0.042914264,0.155381356,-0.002451591,NA,
5420,-0.016100359,0.089106017,0.23783,0.124124375,0.0583769,-0.035164937,-0.128516516,-0.054215188,-0.009800259,-0.018862251,-0.011634366,-0.026479541,0.063222805,0.126844022,0.174242,0.149769482,0.177156416,0.108793928,0.129159872,0.085135775,0.074386308,0.079098751,0.089118469,0.078906219,-0.001184937,0.041927344,131016-1-C10,Haploid,neutral_haploids,NA,NA,NA,0.039194584,0.173511314,-0.00262541,NA,
5432,0.001133957,0.065824664,0.261166161,0.0566882,0.175222629,0.105925596,0.223815701,-0.105457935,-0.048866852,-0.006050468,0.122870692,0.09041296,0.089154036,0.146642402,0.184628818,0.211128281,0.210850582,0.140323825,0.155554651,0.111185396,0.099831004,0.102263052,0.108390179,0.100511294,0.052649009,0.054563599,131016-6-D8,Haploid,neutral_haploids,NA,NA,NA,0.330070262,0.227898413,0.001480407,NA,
5526,0.201168834,0.27440799,0.258426847,0.3808916,0.370572609,0.457360922,0.271166508,0.225721839,0.140788528,0.216450539,0.316364371,0.341687447,0.055829624,0.118438723,0.114471758,0.109366862,0.112690707,0.090450633,0.104112992,0.067874661,0.054582859,0.06364347,0.065805375,0.058321043,0.240878754,0.033807086,E2-88-3-D2,Diploid,pure_diploids,NA,NA,NA,0.231356103,-0.018644667,-0.001062588,NA,
5536,0.052293503,-0.071197229,0.0229539,0.2014949,-0.050811143,0.073004272,0.023268769,0.07673327,0.076366128,-0.012751069,0.037833256,0.013212936,0.063885844,0.131801663,0.184641,0.130063385,0.17559882,0.106680839,0.126288924,0.08128181,0.070498888,0.077800654,0.088539584,0.077820611,0.028575106,0.041991681,131010-2-H11,Haploid,neutral_haploids,NA,NA,NA,-0.133117509,0.109842984,-0.001399313,NA,
5560,0.061252355,0.318145454,0.215823,0.295073083,0.520765357,0.396401144,0.367236144,0.185978324,0.120537102,0.163816209,0.282450083,0.338989479,0.06445056,0.121885507,0.183622,0.134473596,0.120062398,0.100921137,0.114917816,0.079560451,0.063468737,0.070590214,0.071299131,0.061509472,0.164097827,0.038697153,131016-5-G7,Diploid,pure_diploids,NA,NA,NA,0.270317627,-0.119376196,-0.000124104,NA,
5564,0.708650152,0.716850945,0.907505043,1.342676956,1.422742667,1.395230148,1.237203024,0.631967557,0.665590476,0.824535985,0.835157662,0.979834632,0.036954308,0.111378853,0.060262502,0.057287215,0.067940152,0.072103088,0.075020855,0.049286319,0.035774947,0.051602903,0.050100589,0.044065914,0.7921031,0.023691878,131101-3-C8,Diploid,high_fitness_diploids,IRA2,Nonsense,old,0.565310642,0.222429781,-0.001102805,4,
5581,-0.03525579,-0.05411714,-0.0249059,-0.045112906,-0.05793295,0.04451766,-0.060411302,0.051001708,0.05603367,0.037917843,-0.051791623,-0.067247266,0.077628272,0.139177492,0.20435,0.20883408,0.224152066,0.128021883,0.170997943,0.094793904,0.086134118,0.09011738,0.108061797,0.104005006,-0.015584845,0.050083855,131011-1-B7,Haploid,neutral_haploids,NA,NA,NA,-0.167950828,0.03407978,-0.000147768,NA,
5583,0.932626642,0.865541209,1.659697854,1.529571272,0.479204802,0.771447631,0.190036023,1.084710554,1.262453173,1.221898659,1.078925044,1.356122866,0.035194346,0.112881779,0.05701829,0.058748029,0.081634297,0.085167505,0.12278729,0.048029575,0.034262853,0.052433589,0.052730146,0.045777805,1.140139868,0.023323343,E2-88-3-B9,Haploid,adaptive_haploids,IRA1,Missense,new,0.239290534,0.926516086,-0.014093755,2,
5804,0.746405944,0.73366122,1.055397933,1.287476446,1.149605557,1.055967464,0.700882797,0.576126042,0.703829168,0.698461171,0.716152512,0.804988898,0.033660257,0.110949454,0.053798353,0.054191237,0.067752165,0.072267321,0.075868513,0.044971558,0.033535633,0.050400978,0.048590471,0.043162162,0.783110542,0.022111572,131010-3-F7,Haploid,adaptive_haploids,PDE2,Frameshift,old,0.292137489,0.375359499,-0.005975577,4,
5817,0.266841632,0.345191265,0.242458,0.308355149,0.376971541,0.402867261,0.385061122,0.187864606,0.149227168,0.181891063,0.289149974,0.322070324,0.048534552,0.115792977,0.129086,0.097074678,0.101536284,0.084051376,0.093437044,0.062381277,0.049362517,0.05874401,0.06029595,0.05323792,0.247835548,0.03086989,E2-88-5-C2,Diploid,pure_diploids,NA,NA,NA,0.227417236,-0.119855476,0.000688083,NA,
5917,0.179598106,0.325146302,0.413909,0.476515424,0.674675281,0.568330243,0.457983561,0.110022073,0.102064801,0.176936259,0.268126937,0.362001262,0.068918384,0.124826828,0.18401,0.138625044,0.148935074,0.102460808,0.121576934,0.090786757,0.073487727,0.076791982,0.079583501,0.067310938,0.215624664,0.041976121,131213-1-A2,Diploid,pure_diploids,NA,NA,NA,0.413860055,0.103556481,-0.000841618,NA,
5958,0.21059774,0.338296394,0.358785112,0.396331108,0.47399704,0.414780973,0.511347177,0.162379773,0.177057503,0.202455865,0.297666612,0.349673424,0.054439532,0.117397181,0.111071792,0.10542616,0.109852611,0.089658247,0.097556053,0.070929098,0.055468983,0.062718784,0.065442939,0.056633408,0.244003467,0.033219327,131010-3-D9,Diploid,pure_diploids,NA,NA,NA,0.290422775,0.023903505,0.000995694,NA,
6174,0.893495679,0.902398651,1.46686448,1.400651379,0.436866529,-0.140050287,-1.535825323,0.87548482,1.053412694,1.030090548,0.960346433,1.16348624,0.031847648,0.110859139,0.04863207,0.052014164,0.070284465,0.092832294,0.180230913,0.04235982,0.031975067,0.049288344,0.047504618,0.042064548,1.038527926,0.021018849,131007-1-C3,Haploid,adaptive_haploids,IRA1,Frameshift,old,0.313678262,0.658543467,-0.031776616,1,
6271,0.772700783,0.735322903,1.206591429,1.399260471,1.212722537,1.125453568,0.758952042,0.589363855,0.713832888,0.741961961,0.713620946,0.819151315,0.034113328,0.110975469,0.054501523,0.054364703,0.067765024,0.072343992,0.076291752,0.046012151,0.033927051,0.050573626,0.048967751,0.043463776,0.827298812,0.022338428,131010-2-H1,Haploid,adaptive_haploids,PDE2,Nonsense,old,0.300780081,0.54981328,-0.006505297,4,
6283,0.024623979,0.073136153,0.227419,0.096095577,-0.009849163,0.043939632,0.050226806,-0.039143377,-0.030643243,-0.062420962,-0.009349248,0.00480851,0.061063697,0.126461489,0.161024,0.133029257,0.161180615,0.106883488,0.119816079,0.078572478,0.067571582,0.077215776,0.085559452,0.07777378,0.005937441,0.040453114,E2-88-1-H3,Haploid,neutral_haploids,NA,NA,NA,0.041267871,0.179996655,-0.000221516,NA,
6289,0.099759576,0.326732027,0.293407,0.302876457,0.37624901,0.309201146,0.415539812,0.199528723,0.130009388,0.139627398,0.294317322,0.329417462,0.042889238,0.113955162,0.107775,0.084731035,0.091449019,0.081990675,0.087323334,0.056272504,0.044268683,0.056056568,0.055422868,0.049927149,0.172548776,0.028021984,E2-88-7-B7,Diploid,pure_diploids,NA,NA,NA,0.216624945,-0.038879198,0.000962272,NA,
6376,-0.058098592,-0.061684767,-0.213897,0.221017,-0.082215596,0.084754367,-0.008242994,0.041221726,-0.023531401,-0.071137714,0.061470759,0.080291385,0.101149209,0.162420171,0.380627,0.284782,0.30020493,0.166837737,0.210839026,0.130805265,0.118239074,0.122576495,0.140233141,0.140009123,-0.039467642,0.067108098,131016-6-D2,Haploid,neutral_haploids,NA,NA,NA,0.011644973,-0.177580938,-0.001516549,NA,
6391,0.649123087,0.404874246,0.866462659,1.236850695,1.244638854,1.307731264,1.242999728,0.540583752,0.59931871,0.665365116,0.64692379,0.741028642,0.037174148,0.112921907,0.070931239,0.062497835,0.069409024,0.072496213,0.074920979,0.050107674,0.037055673,0.053104119,0.053630232,0.046244585,0.67878615,0.024809427,131031-1-H10,Diploid,high_fitness_diploids,Other,Other,old,0.295455103,0.538519814,0.000178451,4,
6461,-0.072129976,0.066546939,0.491045357,0.096943456,0.149307229,-0.077686335,-0.030984531,0.053621945,0.015222815,-0.026910404,0.029990763,-0.034860058,0.075598691,0.133025795,0.129108249,0.178756205,0.190155516,0.11863212,0.137251974,0.088486787,0.081420157,0.089318308,0.093254892,0.089292452,0.035584336,0.04586854,131101-2-D8,Haploid,neutral_haploids,Other,Other,new,-0.122338769,0.495248154,-0.001544665,NA,
6582,0.715677894,0.706946916,1.071114887,1.253151785,1.194673886,1.010016168,1.050732375,0.498126406,0.648805289,0.633456948,0.757966641,0.816721195,0.034334626,0.110975829,0.054612474,0.055393001,0.067931502,0.072525559,0.075674062,0.044768411,0.033748383,0.050471469,0.048205372,0.042868079,0.76805621,0.022324663,131017-1-G7,Haploid,adaptive_haploids,IRA2,Missense,old,0.442856377,0.424862633,-0.002427528,4,
6672,0.890580191,0.851588263,1.739649419,1.745638167,0.685546672,0.688098599,-0.006830233,1.065725129,1.320775369,1.29636893,1.00681221,1.38086963,0.032563806,0.111065146,0.048667634,0.05186679,0.069079886,0.074197583,0.092600231,0.042604151,0.032068169,0.049483496,0.048235951,0.042413368,1.151154078,0.021303489,131213-2-C2,Haploid,adaptive_haploids,NA,NA,NA,0.258138381,1.036071348,-0.018341515,2,
